,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,Y
23,-1.2877564859028523,1.9562811486505716,-1.205878066116335,2.3509419940446805,0.1957855785540796,4.715913487722577,0.6429562632888275,0.3493187571923645,-0.4778402702870707,-2.227720185183081,0.217827421720935,-1.47089099293015,-2.5529677887387274,-0.1714579496948651,1
24,-1.2966323973469962,1.902231808226852,-1.2142558990120278,2.437268718261284,0.2044832021080348,4.7560126866282495,0.6757776968548926,0.3677305871085503,-0.3536480360491855,-2.1204901531743485,0.2350000162049832,-1.6040596381994836,-2.436444608415441,-0.2164349512985421,1
25,-1.3110612480093422,1.859189813641671,-1.2157231641524369,2.443414942269245,0.2221077638159655,4.796743093324732,0.7011698533310787,0.3786137932544449,-0.2724435773913752,-2.0703993386914283,0.2537760738779394,-1.723205069705002,-2.3432836411874614,-0.2507151712648374,1
26,-1.3154560476352792,1.8123296454780775,-1.2153187819041795,2.4639961362127147,0.2305134088559387,4.807596464713171,0.7147790761880176,0.3901856993505729,-0.2045460750148843,-2.0519586856686334,0.2801010351100335,-1.8368131646695824,-2.2102305458312763,-0.2937324998033481,1
27,-1.336197324716942,1.761805074607503,-1.2212054975596878,2.538280885756322,0.2408079078873971,4.838612240708051,0.7448951255745573,0.3911449419927952,-0.1687380987779539,-1.9987437281201264,0.2893838094141888,-1.996709721055527,-2.1965218206480803,-0.3322137729481343,1
28,-1.317007103672865,1.731201943048992,-1.221897863148908,2.5599510677464825,0.2409307728237377,4.821882727112135,0.7457220395433906,0.390389138151678,-0.1186361466435018,-1.9409727612700367,0.3043133093071123,-2.0450265916440538,-2.041154312150867,-0.3621953990579816,1
29,-1.338727186854039,1.6795640881708571,-1.2236980694243995,2.6371479429811067,0.2451664891314286,4.824300109633922,0.7692102075224034,0.3781119298458436,-0.0964727375420969,-1.8265151274254707,0.3017690773152956,-2.170666601681365,-2.0113847592205896,-0.39343794286797,1
30,-1.331523325624567,1.641097541269744,-1.2239185150593743,2.686755073804905,0.2480420536796022,4.833168310283544,0.7877746854830405,0.3782501135555166,-0.0783296302754486,-1.8016178521919333,0.3140659489654641,-2.3020510788768718,-1.9822478088228528,-0.4295105950684645,1
31,-1.0735206507158106,0.9582021897364488,-1.339043510868845,2.950660550378042,0.2631757991357381,4.851822762709441,0.5506337724793552,0.2389867693929107,-0.2721627801426933,-1.7737400460492565,0.3073161115384136,-1.8677654056845563,-1.789626183165259,-0.3537331762925106,1
32,-1.445683447880441,1.5772070857695966,-1.046761391208516,1.4681097410990038,0.3764441495907438,4.966055767102572,0.7340790896423194,0.3962402099370684,0.4370419368118322,-1.2965914429039482,0.3192544198752626,-2.8798293175908958,-2.3855807186295075,-0.408366132045713,1
33,-1.4014985903524793,1.531236444728319,-1.1154824819759186,1.997078805869616,0.3359791837218118,4.891535040761093,0.7766368134193742,0.369509432843246,0.292232251280264,-1.312229358677932,0.3186113277934582,-2.823361552610402,-2.12564171473358,-0.4659236149463423,1
34,-1.3428797011078348,1.502422834638332,-1.168715466662656,2.400710610540829,0.2955794058069789,4.820762998892201,0.787446957014958,0.3423354648181078,0.1571811142660623,-1.3596790336346471,0.3303959109795476,-2.758285557271689,-1.8319696592906805,-0.5155249249487655,1
35,-1.2887675523494275,1.4653780857079306,-1.1903050181954864,2.619411195770607,0.2754646903556481,4.752129964540372,0.8030922827073952,0.318357262366935,0.0361242835664792,-1.4205694126875197,0.3463914154591966,-2.7990655181884363,-1.6671450353741106,-0.5618772283847503,1
36,-1.2802265854451684,1.425341742829403,-1.2076490529674735,2.793465280897934,0.2634740379958157,4.721314859791815,0.8171192975018251,0.2964300381478995,0.0036295188580413,-1.3361115076288297,0.3412309530537259,-2.8645476809097428,-1.5917317014512082,-0.5952806489585246,1
37,-1.019775637355034,0.7437797280573534,-1.3203911900917475,3.0612749391153184,0.2780561280262553,4.717303840349002,0.5813355313751346,0.1366711486415011,-0.2978222222036287,-1.3712650232749195,0.3294575160877153,-2.4464080862087174,-1.4673963475702867,-0.5158439986399114,1
38,-1.4232006135133397,1.3561821132432614,-0.9859075968993656,1.2847694868554802,0.4178110868812011,4.845028379554414,0.7433164156391944,0.3024983086815054,0.5320630950644208,-0.7963431992875656,0.3425878690559655,-3.548749656296032,-2.1616193393582157,-0.5523162520353369,1
39,-1.3270904016362473,1.3234315331013746,-1.0694251460980952,1.9502067680067747,0.3486154447972026,4.733048708635394,0.7694223000509679,0.2554420172177087,0.2551121011702129,-0.9253168245712262,0.350479700781979,-3.440079435829957,-1.7845643451376385,-0.6298472449803381,1
40,-1.2626410642693875,1.2936292581751512,-1.1330556354979648,2.451142359371924,0.2983183668758448,4.616690554334862,0.786749795773598,0.2171161841179746,0.0252471720755088,-1.0410479304541462,0.3570896501175271,-3.345416983760548,-1.5182101143595097,-0.6778546808656404,1
41,-0.9183614297086776,0.6683945170637241,-1.4598447767991056,2.448724277066885,1.5309746794350336,3.3477512049337244,2.9240394758416364,0.5348061164187385,0.1933185759271542,-1.2706231386707392,0.3152457265882823,-2.91506933495093,-1.458571595733555,-0.6644939048298335,1
42,-0.96006289935381,0.6953816749677479,-1.4846262204153164,2.656121282207987,1.5062999801711272,3.3366083714624435,2.938966073489958,0.5422300986745475,0.1414191372697421,-1.2858334266658784,0.2792726442829567,-2.7934864383907225,-1.6155295920390969,-0.6371993008925326,1
43,-1.0536912559688782,0.7457508358050394,-1.380264633209761,1.89614634855928,1.5594034703280957,3.420011958593894,2.8718460892210365,0.5867088517171014,0.471679172436264,-1.0713975248036405,0.2538717185800346,-2.8363663782271686,-1.9574250463391971,-0.5562492439415249,1
44,-1.0747530249218116,0.7861240283493569,-1.3607402560271609,1.75916409249017,1.5574060374181116,3.435852781279773,2.8524413147335097,0.6069938986207172,0.5508820878859393,-1.017679752032724,0.2323366897963012,-2.737131323525007,-2.096743293867047,-0.5120008027229278,1
45,-1.0298999275711376,0.8181782176546195,-1.4406377544105755,2.3313656117665778,1.487940168031323,3.343062493527035,2.861173007396963,0.6039303992427342,0.3513878161482431,-1.2058522965011855,0.2193469379554134,-2.458611573028371,-1.958287583859103,-0.512535389073997,1
46,-1.002228533255273,0.8538687504051469,-1.4789725699672334,2.5893194974010285,1.4487467649154786,3.2903298017342757,2.8544528476010345,0.6022161434198436,0.2498275586102963,-1.2896181113281415,0.2005510735033841,-2.2701412372768184,-1.950898592824385,-0.5000685790039889,1
47,-0.824097560002568,0.2403067090164183,-1.5601023985988418,2.6819201027927906,1.4548842686633543,3.3249150819623896,2.5959218237300075,0.4873119839769961,0.0742404411585017,-1.27641850901982,0.1506116658384659,-1.630131377961883,-2.0313613297976985,-0.3388897961624202,1
48,-1.1803091783256123,0.9311671014800452,-1.3144377383455392,1.46384260453721,1.5232393812848497,3.3944292212429046,2.761084887242278,0.6595864920578615,0.6974884810448668,-0.9321566499662816,0.1401598234156541,-2.3296607676397465,-2.639236669403938,-0.3483955693820986,1
49,0.8330691285683102,1.0890008803361475,8.353179053860543,3.876854536133155,5.951954217920982,3.7634244921011537,1.5226106770064878,0.647325573816043,1.0775228965828567,-1.8050879423834596,-1.880235398502376,-1.3108492271347545,-2.981327908172497,-3.6231939483684488,-1
50,0.2257867648902048,0.5405165470183713,2.4211879987386613,2.864098674699149,0.9681275205338248,3.448722177511833,2.9247791387811293,4.412906660559684,-0.3540482597863653,-1.4118134651717222,-3.850751860683225,-2.53168323632154,-1.5160098191846714,2.5902640322059525,-1
51,0.5121604763413976,-0.0553494550982265,3.4019490248903823,3.3150929416604757,-0.7775595776949364,3.3893844084858453,4.589450092848471,-3.234334080676802,1.5651068477051504,-2.4010220989048405,-0.4516454941006055,-1.0960298825637482,-2.2089441223837456,2.0358046120540725,-1
52,-0.9802074989001224,0.7322489784590946,0.6130074300782452,1.608163598656534,-0.3990302027881511,3.425838922476875,4.305382142905459,-2.956057665087122,1.9462462481392149,-1.5917249498433326,1.5501373101827731,-1.3149109114512405,-3.405479639017814,-1.0424014301830575,-1
53,-1.1898737222833708,1.1086344667475356,-1.436937482056586,2.227905157187372,1.384907089013125,3.2933858164314573,2.7154317180457443,0.7247627356786909,0.5193049337664118,-1.3344702883461008,0.0678953423164802,-1.4551179484590937,-2.683647667483024,-0.2484042924770185,1
54,-1.123546547429123,1.1596473996526222,-1.4955578871112687,2.5415541339467143,1.342849305929169,3.250317547589784,2.705600215549746,0.7376970899694564,0.4591444276721285,-1.4480780798454365,0.0630388218223524,-1.216030152574172,-2.5735531519200467,-0.2429076212902253,1
55,-0.9672954406487796,0.5267109433276582,-1.5975450416238617,2.8192278548634904,1.341000317738584,3.27988443207298,2.4752247430556684,0.6116293706455903,0.1901115844390294,-1.4792893548644213,0.0068020450081545,-0.591292403367885,-2.6776551393501005,-0.0920357227444128,1
56,-1.2764925102927671,1.2465636148231671,-1.3154219001079164,1.420006899478127,1.3998557246272525,3.266063456384998,2.602055876826044,0.7189518932935427,0.6677931043152103,-1.0298265272444318,-0.0422897067620274,-1.2181616030131863,-3.353154687759491,-0.0728215227650997,1
57,-1.1797087297775957,1.289626595254383,-1.4139227402831058,2.119247017560807,1.3075018623420298,3.119010602317257,2.600755981481953,0.6920983186955361,0.3646724080763586,-1.238411322590261,-0.0622388231625084,-0.8199643508323607,-3.0934854274134347,-0.078630091751234,1
58,-1.1345465365400689,1.323204681680867,-1.467154442713349,2.477592951995672,1.259229928031552,3.055755299700708,2.597572359084091,0.690761407922602,0.2288641709619814,-1.3857578495754552,-0.0678693819887771,-0.6005323498068167,-2.9793949885026123,-0.0800079376791485,1
59,-1.446593589202751,1.9635649288379635,-1.124136227646928,2.385338865178789,0.0187271994528674,4.261049732300033,0.4295009823658076,0.3656157239906589,0.0742693124975427,-1.113194148845335,-0.0335180726770201,-1.010179425564737,-3.0533580239500795,-0.0881348243042324,1
60,-1.5176931674289025,1.9255497933766352,-1.0233607066912889,1.771139419656171,0.0726741706565041,4.298345729975964,0.3927055509325424,0.3555456173824606,0.2487267155382933,-0.881378481315542,-0.0386061048716631,-1.2855870787859107,-3.2838629470818828,-0.0682073592549905,1
61,-1.4195220697694806,1.8956434396568047,-1.111143903473655,2.425329380931298,0.0094818403981695,4.156612903194519,0.416397419217775,0.2968169376866958,-0.0705883007826829,-1.026784305442436,-0.031987557531849,-1.1624691171635195,-2.923448370109084,-0.1359136491006747,1
62,-1.1231366567446592,1.2149169448273396,-1.249445127178573,2.951296506920997,-0.0147337687297585,4.0633114047625165,0.1781106846377653,0.1116111805038682,-0.5299655039842848,-1.132417387678372,-0.0480739639567698,-0.6275527634954022,-2.679059841682094,-0.057842442114562,1
63,-1.442387105628892,1.83943782911944,-0.9812541372202126,1.6418118419909948,0.072339129200713,4.103419269974569,0.3494234464004219,0.2273366321194225,0.0075192104865388,-0.7007128531041131,-0.0482815084097615,-1.5912207766955244,-3.2513006180046085,-0.1226685417726061,1
64,-1.3593068240895798,1.8163799171040456,-1.0151792193430242,1.9531233045175709,0.0328668676066601,3.982557833456092,0.3505852050765173,0.1747309112180641,-0.1859862500262429,-0.7115757230590396,-0.0510622093285469,-1.537459965765327,-3.0247546796479443,-0.1637560837418333,1
65,-1.2710859129877212,1.783663799277124,-1.0844152093457449,2.5147129659400798,-0.0303752353839147,3.8172923819256255,0.3558271898452335,0.1074579599933004,-0.5280719403702426,-0.8689100148916356,-0.043179336805946,-1.4001205618592183,-2.653565834476049,-0.2213244841151591,1
66,-1.3034711595531956,1.7489763608402795,-1.0394860965256334,2.275867222760503,-0.0049070392852178,3.8127797215071153,0.3456196537994182,0.0809902622570875,-0.4910663278004188,-0.7113417100852377,-0.0597820595706163,-1.649856732731511,-2.8880758633883863,-0.2226438699494186,1
67,-1.3514358372369433,1.7218143083533437,-0.9497915567097373,1.6979694944217798,0.0503492791082191,3.82335364275586,0.3133368389219319,0.0625062841018562,-0.3458564771080668,-0.4755201948652865,-0.0721521303258541,-1.9419395413141796,-3.1871542277807112,-0.2025740948409526,1
68,-1.2460231550444163,1.68467934133175,-1.0275475458671015,2.3353934941191064,-0.0165159775377545,3.6937441170553456,0.3445333238088632,0.0159724272947333,-0.6218259851440286,-0.590805337148188,-0.0636757638468181,-1.7895612755046597,-2.78194003230905,-0.2694245228036855,1
69,-0.9345460644356168,1.00686798022014,-1.185823153074156,2.9397207188596464,-0.0440414887735255,3.5965289924232424,0.1017208374321467,-0.1734674475865627,-1.1325172507765928,-0.787494364467814,-0.0686484761182693,-1.2698581891558358,-2.497220759859235,-0.2138383651306457,1
70,-1.2860737755566316,1.6380491847024912,-0.8507530863239846,1.194645635605867,0.0755127216924442,3.68028069482952,0.2450568857085185,-0.0382645963250159,-0.4009394237187965,-0.1977381158534398,-0.0673158505553232,-2.3033380911945454,-3.138356791760762,-0.2448346777358619,1
71,-1.2052890574436033,1.5998249699604468,-0.9539645375024772,2.0214458944766096,-0.0049735295954817,3.5003283780698804,0.2808153717113842,-0.1116450889410348,-0.8354569179515742,-0.4107470086472924,-0.0731826716835562,-2.157501854998177,-2.829620461931619,-0.3136639897993838,1
72,-0.8731252452416279,0.919687418385588,-1.1306572425867012,2.7817354131217984,-0.0476972033948139,3.400479699183616,0.0601335685203647,-0.2967528135334313,-1.3401404159451076,-0.5530154097955133,-0.0887272873049896,-1.5608621453941731,-2.4914976612454507,-0.2596593566654215,1
73,-1.1802959745341155,1.5557159755285812,-0.8869510905200505,1.6530567408497503,0.0186216828273351,3.423677727352527,0.2396413861317838,-0.169974346436491,-0.8279815162065628,-0.1822412688997721,-0.0827725310131641,-2.3924446280841893,-2.909177612639624,-0.3258142510943349,1
74,-1.1319418169563595,1.520300109666875,-0.9104784153132776,1.8985036492662255,-0.0091212189119463,3.314412492279862,0.2399930026378052,-0.2253504751186516,-1.0202488944771055,-0.1937828941645417,-0.0867931105827576,-2.418154753063471,-2.7760233450112253,-0.3615312597821352,1
75,-1.1872256108031376,2.001196327576486,-0.7812922996617125,2.2699722817369743,-0.197797178329105,2.586685199919598,0.3297016256022415,-0.6394722711394727,-2.262995406332223,0.3638112755077682,-0.3439120792085796,-2.1292931155348267,-2.6003947549631987,-0.5351343245531284,1
76,-1.2349311190730092,1.9632279010426932,-0.6925400873091512,1.7281895469985378,-0.1514412497319699,2.589102330304889,0.2907078168393819,-0.6544077525716222,-2.1151788256136,0.568835856552155,-0.341034965215647,-2.3670867498617105,-2.71652344619934,-0.5265382992019991,1
77,-1.203824160415268,1.9527012155410048,-0.6588508845196067,1.5016230700756945,-0.1352691233639504,2.5480538342723755,0.2625150870084979,-0.6877928624534936,-2.1208434598431194,0.6632870893667718,-0.3429563832464598,-2.5000885032100317,-2.7712698971508387,-0.5342301655523016,1
78,-1.1057437179153715,1.9099041608625509,-0.7394397510376655,2.1460044045753004,-0.1988965022148008,2.3880105348646032,0.2874855347392104,-0.7507540570354743,-2.4478867460596243,0.5376384800823629,-0.3417315700551788,-2.408169173160416,-2.4706630844251425,-0.5951409633301525,1
79,-0.6844959308636783,0.8505426929791737,-1.013833181286098,2.2313039675987025,0.5813417124859453,1.6100810860394863,1.3612411252523404,-0.7022872060671312,-2.629673838686816,0.3773183600391515,-0.3975356867040577,-1.7752293907426144,-2.4902871338322,-0.4868973641510798,1
80,-0.9067508752834044,1.2982853309491886,-0.8801468944665851,0.9192178293003956,1.13342120940796,1.1998161215684875,2.3373415159553645,-0.4299057405020993,-1.981145426270744,0.5964083754295095,-0.4102262183020342,-2.3659773013239955,-3.0686341210918733,-0.494745039943342,1
81,-0.8467253713728091,1.3235831069898103,-0.9855822542673062,1.7466398613496517,1.0329168294017352,1.070301319879028,2.3629221549357986,-0.4458393766528138,-2.310406414950675,0.3424039786214287,-0.4319188452561659,-2.0021529303761265,-2.867633626297194,-0.5055150708237828,1
82,0.4371238232339846,-3.057657508349391,-1.617950581519466,2.055426446070039,1.324383066280062,1.922569347296807,0.9492502236067082,-0.6957750084696761,-2.0205823088956434,-0.1490345380045822,-0.3460041472952003,-0.9291448736543642,-3.240464609665538,-0.0598043963568915,1
83,0.4039046911004439,-3.088179746347236,-1.5862381985816223,1.802848599876576,1.352629681802943,1.9363149442633705,0.9219744776431488,-0.6991665361145379,-1.9296276066165716,-0.0219051071169055,-0.362433025749776,-1.0055514450818424,-3.440023212765232,-0.0222538634316945,1
84,0.4332411693710815,-3.073979760112397,-1.5686915794835317,1.6465568396195858,1.3629252043620292,1.9150744409986296,0.8958954177266929,-0.7028419380194837,-1.9228264252441924,-0.044088211153819,-0.3496373080513624,-1.041739826801068,-3.448946394796088,-0.0123920916691002,1
85,0.4202360371670029,-3.076007915123843,-1.5572803590619892,1.606253946129337,1.3682274414940532,1.8847508863791935,0.8928046248590253,-0.720397130324243,-1.9561315382747717,-0.0046964842286947,-0.3604148556843357,-1.1040946079613314,-3.570210324258322,0.0061014528323171,1
86,0.4389076254751507,-3.063827649292786,-1.5566511184276344,1.554850278856586,1.3752962895083205,1.8661512579121649,0.8819344810865783,-0.7295623266215956,-1.9383657891036263,0.0569460290468615,-0.3663115122267916,-1.1105243664503617,-3.602469362612934,0.0193446837471452,1
87,0.4593311523738482,-3.0503553557881937,-1.5445517069367567,1.468094725875013,1.3786895795056704,1.8354688882392451,0.8631658104178498,-0.7390970960833602,-1.9832507407873543,0.0027424563889304,-0.3569018701920341,-1.1264663664031442,-3.621657913008658,0.0312359496330486,1
88,0.4761064083790927,-3.0408236239561166,-1.5429965455854864,1.4338003234578045,1.3809165225487885,1.7974986517212548,0.8482830650326255,-0.7524539523084391,-1.990044641438614,0.0482109058703868,-0.3623382566082398,-1.1287865268925945,-3.647960594252092,0.0451253308305522,1
89,0.494313494109962,-3.034538374093949,-1.5452713774137636,1.4322333406630734,1.3852439085708907,1.7885129403624878,0.8508668010276815,-0.7633403532528028,-1.9884347637662272,0.1133822447795436,-0.3694449075066707,-1.1386645424010913,-3.665615629605266,0.0559273865903221,1
90,0.5032328522659367,-3.0243160955265083,-1.5417004885890342,1.4137533608251096,1.383611520364347,1.750429863641524,0.8380127101397893,-0.7719996024326523,-2.0163011340686605,0.1104342849331093,-0.3715903487421909,-1.1430796347507444,-3.711607400444149,0.0706852518941446,1
91,0.4962175838340733,-3.0276363321511703,-1.538226034351684,1.4307139190697673,1.3842423492990832,1.7243541731167635,0.8435799666626701,-0.7883369859485124,-2.062842097648397,0.1478590430470976,-0.3841602819656577,-1.185247778091088,-3.815284472211245,0.0830123996655818,1
92,0.5482153143319535,-3.0017355608730174,-1.5338563793858286,1.3339546000029403,1.386259121251972,1.688797181377527,0.8124789169929915,-0.7962256756599532,-2.079708565915304,0.1082152445709834,-0.3689146371958635,-1.1344588744189612,-3.713678312193162,0.0935071839868991,1
93,0.5635749223976224,-2.9963866915476323,-1.5372660576981343,1.355856053629627,1.385460648546616,1.6576008519243322,0.8110156388912045,-0.8116205804432948,-2.093808177383776,0.1843297265886267,-0.3827118456702081,-1.144455794996599,-3.771419684188176,0.105174625178707,1
94,0.5703762334827178,-2.990669875913336,-1.536231498584368,1.3579606205081507,1.3862939978163666,1.639917160665638,0.8094614329173467,-0.8164349374435254,-2.1227171087016226,0.1604281106658487,-0.3789885977786825,-1.159656536353495,-3.7928819228190624,0.1172459081195545,1
95,0.5852592174305643,-2.984711774043152,-1.5373512100194564,1.370538079327154,1.3858384829478545,1.6170654737900638,0.8089599031106257,-0.8268442345829188,-2.147651722588749,0.1887477375270009,-0.3871457515198848,-1.189821645390284,-3.873266387370388,0.1252927645004039,1
96,-0.3196890720972246,0.8473981307675645,-1.1767867666183327,2.381573268742745,0.9828610275683264,0.6071494981275783,2.0138316306083133,-0.7444871828883892,-3.1073425879715115,0.3173556042609197,-0.5093269167956719,-1.1843731502572954,-2.983528662903301,-0.2324089180507622,1
97,-0.7611673869220351,1.531611679229507,-0.8675638301340528,0.7859114549854359,1.0863450416453302,0.7379440325666585,2.168586630465014,-0.5524644977334416,-2.3749215587089,0.6977161312388309,-0.5225376531238712,-2.039686821950144,-3.844199602936061,-0.2174455473964371,1
98,-0.6524062574194365,1.5820987044370511,-0.9797423615593784,1.5071053131736831,0.9980120643793344,0.6242329222926023,2.170256658793926,-0.5589608941487003,-2.5849896057801875,0.5039883521703991,-0.5270815343276302,-1.594690419458545,-3.4257940176352824,-0.2330322729614655,1
99,0.7228325134325221,0.0512407512631637,2.6490198489072294,2.308647301163409,-1.9011032264973424,0.7854209550666446,3.661388620005931,0.3158022579279767,-2.881134755288014,0.1461476224973286,-1.1631915397609838,-0.558660534595718,-3.320710927226572,-0.8831342269559774,1
100,1.2022352252399413,1.757017712827854,8.904102565499972,2.703999630073889,5.501546902320916,1.1732306025684,0.890042489708377,-0.4760756449493433,-1.706813018109922,0.0022478901829251,-2.587870008864823,-0.9171158831216536,-4.596022460850007,-3.3913649902259166,-1
101,0.6234761391126479,1.214718327337026,3.996445027312325,2.209380208762496,-1.2218088975754489,0.7573627349818927,4.224674152833414,-4.269887753848453,-1.1431885634166918,-0.7155285210046961,-1.0959402751872007,-1.221225964394831,-3.5186734628810683,2.1017094107705545,-1
102,-0.2917961466940414,0.4409650364019034,-0.480888744553139,2.078884164250774,-2.135078225510672,0.6250825444914814,3.817692832931765,-2.950530394485224,-2.2590679804435503,0.1390929552735725,2.796932603781621,0.6371515343930237,-4.519728396029655,-3.762169505221359,-1
103,-0.7526267005916213,1.7145346922692706,-1.2468525034217657,0.6945485424593151,1.7322365868756366,0.821685930056559,1.2003252081322775,3.4185398766727726,-3.2340501980544007,1.0149011828150003,-2.2939009026409307,-1.5868915004294808,-3.809542873977717,0.2978522261987779,1
